direction,ontology,line,go.id,term,annotated,significant,expected,rank_in_ks,fisher,ks
up,BP,Ara-5,GO:0017000,antibiotic biosynthetic process,5,2,0.09,721,0.00311,0.6384
up,BP,Ara-5,GO:0019355,nicotinamide nucleotide biosynthetic pro...,5,2,0.09,1184,0.00311,0.9978
up,BP,Ara-5,GO:0034627,'de novo' NAD biosynthetic process,5,2,0.09,1185,0.00311,0.9978
up,BP,Ara-5,GO:0034628,'de novo' NAD biosynthetic process from ...,5,2,0.09,1186,0.00311,0.9978
up,BP,Ara-5,GO:0044238,primary metabolic process,1288,33,23.36,800,0.00328,0.7307
up,BP,Ara-5,GO:1901605,alpha-amino acid metabolic process,143,8,2.59,102,0.00355,0.0264
up,BP,Ara-5,GO:0072330,monocarboxylic acid biosynthetic process,36,4,0.65,769,0.00366,0.7008
up,BP,Ara-5,GO:0006979,response to oxidative stress,86,6,1.56,1142,0.00404,0.9904
up,BP,Ara-5,GO:0009165,nucleotide biosynthetic process,60,5,1.09,1149,0.00409,0.9920
up,BP,Ara-5,GO:0009084,glutamine family amino acid biosynthetic...,19,3,0.34,163,0.00442,0.0774
up,BP,Ara-5,GO:1901293,nucleoside phosphate biosynthetic proces...,63,5,1.14,1146,0.00506,0.9916
up,BP,Ara-5,GO:0072525,pyridine-containing compound biosyntheti...,20,3,0.36,1164,0.00514,0.9953
up,BP,Ara-5,GO:0032787,monocarboxylic acid metabolic process,152,8,2.76,440,0.00517,0.3133
up,BP,Ara-5,GO:0034470,ncRNA processing,92,6,1.67,129,0.00564,0.0450
up,BP,Ara-5,GO:0043648,dicarboxylic acid metabolic process,65,5,1.18,424,0.00578,0.3000
up,BP,Ara-5,GO:0072524,pyridine-containing compound metabolic p...,21,3,0.38,1162,0.00592,0.9951
up,BP,Ara-5,GO:0015858,nucleoside transport,7,2,0.13,1213,0.00638,0.9997
up,BP,Ara-5,GO:0019541,propionate metabolic process,7,2,0.13,1194,0.00638,0.9989
up,BP,Ara-5,GO:0006396,RNA processing,98,6,1.78,110,0.00767,0.0309
up,BP,Ara-5,GO:0006531,aspartate metabolic process,8,2,0.15,808,0.00841,0.7380
up,BP,Ara-5,GO:0043173,nucleotide salvage,8,2,0.15,1195,0.00841,0.9989
up,BP,Ara-5,GO:0048522,positive regulation of cellular process,100,6,1.81,1131,0.00845,0.9871
up,BP,Ara-5,GO:0006796,phosphate-containing compound metabolic ...,238,10,4.32,877,0.00865,0.8151
up,BP,Ara-5,GO:0006400,tRNA modification,48,4,0.87,402,0.01032,0.2825
up,BP,Ara-5,GO:0046459,short-chain fatty acid metabolic process,9,2,0.16,1190,0.01069,0.9986
up,BP,Ara-5,GO:0051186,cofactor metabolic process,172,8,3.12,132,0.01079,0.0475
up,BP,Ara-5,GO:0031328,positive regulation of cellular biosynth...,76,5,1.38,951,0.01115,0.8852
up,BP,Ara-5,GO:0019752,carboxylic acid metabolic process,369,13,6.69,141,0.01146,0.0541
up,BP,Ara-5,GO:0010557,positive regulation of macromolecule bio...,77,5,1.4,972,0.01176,0.8996
up,BP,Ara-5,GO:0010628,positive regulation of gene expression,77,5,1.4,948,0.01176,0.8786
up,BP,Ara-5,GO:0009891,positive regulation of biosynthetic proc...,78,5,1.41,912,0.01240,0.8456
up,BP,Ara-5,GO:0006399,tRNA metabolic process,79,5,1.43,369,0.01306,0.2530
up,BP,Ara-5,GO:0048518,positive regulation of biological proces...,110,6,2,1111,0.01325,0.9813
up,BP,Ara-5,GO:0006733,oxidoreduction coenzyme metabolic proces...,28,3,0.51,873,0.01334,0.8129
up,BP,Ara-5,GO:0043436,oxoacid metabolic process,378,13,6.86,156,0.01394,0.0728
up,BP,Ara-5,GO:0006793,phosphorus metabolic process,256,10,4.64,1001,0.01419,0.9186
up,BP,Ara-5,GO:0006520,cellular amino acid metabolic process,183,8,3.32,133,0.01537,0.0482
up,BP,Ara-5,GO:0015931,nucleobase-containing compound transport,11,2,0.2,1089,0.01596,0.9737
up,BP,Ara-5,GO:0006082,organic acid metabolic process,389,13,7.06,187,0.01752,0.0945
up,BP,Ara-5,GO:0034660,ncRNA metabolic process,118,6,2.14,178,0.01827,0.0872
up,BP,Ara-5,GO:0090407,organophosphate biosynthetic process,118,6,2.14,868,0.01827,0.8107
up,BP,Ara-5,GO:0009108,coenzyme biosynthetic process,86,5,1.56,201,0.01836,0.1015
up,BP,Ara-5,GO:0051173,positive regulation of nitrogen compound...,86,5,1.56,1041,0.01836,0.9460
up,BP,Ara-5,GO:0006526,arginine biosynthetic process,12,2,0.22,92,0.01894,0.0182
up,BP,Ara-5,GO:0006807,nitrogen compound metabolic process,1186,29,21.51,479,0.01957,0.3462
up,BP,Ara-5,GO:0016053,organic acid biosynthetic process,155,7,2.81,51,0.01988,0.0023
up,BP,Ara-5,GO:0046394,carboxylic acid biosynthetic process,155,7,2.81,52,0.01988,0.0023
up,BP,Ara-5,GO:0000302,response to reactive oxygen species,33,3,0.6,1187,0.02086,0.9981
up,BP,Ara-5,GO:0010604,positive regulation of macromolecule met...,89,5,1.61,1069,0.02102,0.9577
up,BP,Ara-5,GO:0031325,positive regulation of cellular metaboli...,89,5,1.61,1070,0.02102,0.9577
up,BP,Ara-5,GO:0009058,biosynthetic process,874,23,15.85,143,0.02117,0.0552
up,BP,Ara-5,GO:0042254,ribosome biogenesis,90,5,1.63,610,0.02196,0.4786
up,BP,Ara-5,GO:0002098,tRNA wobble uridine modification,13,2,0.24,833,0.02212,0.7745
up,BP,Ara-5,GO:0022613,ribonucleoprotein complex biogenesis,91,5,1.65,536,0.02292,0.4023
up,BP,Ara-5,GO:0043412,macromolecule modification,198,8,3.59,154,0.02375,0.0700
up,BP,Ara-6,GO:0006526,arginine biosynthetic process,12,7,0.19,881,1.6e-10,0.801
up,BP,Ara-6,GO:0006525,arginine metabolic process,19,7,0.31,619,9.1e-09,0.580
up,BP,Ara-6,GO:0009084,glutamine family amino acid biosynthetic...,19,7,0.31,762,9.1e-09,0.718
up,BP,Ara-6,GO:1901605,alpha-amino acid metabolic process,143,13,2.32,594,2.3e-07,0.558
up,BP,Ara-6,GO:0019752,carboxylic acid metabolic process,369,20,5.99,939,3.0e-07,0.834
up,BP,Ara-6,GO:0043436,oxoacid metabolic process,378,20,6.13,920,4.5e-07,0.820
up,BP,Ara-6,GO:0008652,cellular amino acid biosynthetic process,105,11,1.7,393,5.6e-07,0.330
up,BP,Ara-6,GO:0006082,organic acid metabolic process,389,20,6.31,1000,7.3e-07,0.870
up,BP,Ara-6,GO:1901607,alpha-amino acid biosynthetic process,92,10,1.49,409,1.4e-06,0.346
up,BP,Ara-6,GO:0009064,glutamine family amino acid metabolic pr...,40,7,0.65,828,2.6e-06,0.755
up,BP,Ara-6,GO:0006520,cellular amino acid metabolic process,183,13,2.97,832,4.0e-06,0.760
up,BP,Ara-6,GO:0016053,organic acid biosynthetic process,155,11,2.51,758,2.7e-05,0.716
up,BP,Ara-6,GO:0046394,carboxylic acid biosynthetic process,155,11,2.51,759,2.7e-05,0.716
up,BP,Ara-6,GO:0006097,glyoxylate cycle,5,3,0.08,392,4.2e-05,0.330
up,BP,Ara-6,GO:0006591,ornithine metabolic process,5,3,0.08,1224,4.2e-05,1.000
up,BP,Ara-6,GO:0015755,fructose transmembrane transport,5,3,0.08,793,4.2e-05,0.737
up,BP,Ara-6,GO:0032445,fructose import,5,3,0.08,794,4.2e-05,0.737
up,BP,Ara-6,GO:0042450,arginine biosynthetic process via ornith...,5,3,0.08,1225,4.2e-05,1.000
up,BP,Ara-6,GO:0046323,glucose import,6,3,0.1,1223,8.2e-05,1.000
up,BP,Ara-6,GO:0000105,histidine biosynthetic process,8,3,0.13,81,0.00023,0.026
up,BP,Ara-6,GO:0006531,aspartate metabolic process,8,3,0.13,1196,0.00023,0.989
up,BP,Ara-6,GO:0006547,histidine metabolic process,8,3,0.13,82,0.00023,0.026
up,BP,Ara-6,GO:0052803,imidazole-containing compound metabolic ...,8,3,0.13,83,0.00023,0.026
up,BP,Ara-6,GO:0098739,import across plasma membrane,20,4,0.32,289,0.00026,0.201
up,BP,Ara-6,GO:1904659,glucose transmembrane transport,9,3,0.15,1077,0.00033,0.907
up,BP,Ara-6,GO:0044281,small molecule metabolic process,638,21,10.35,1161,0.00046,0.975
up,BP,Ara-6,GO:0046487,glyoxylate metabolic process,10,3,0.16,750,0.00047,0.702
up,BP,Ara-6,GO:0043648,dicarboxylic acid metabolic process,65,6,1.05,1073,0.00058,0.906
up,BP,Ara-6,GO:1901566,organonitrogen compound biosynthetic pro...,374,15,6.07,1148,0.00060,0.962
up,BP,Ara-6,GO:0006099,tricarboxylic acid cycle,15,3,0.24,258,0.00169,0.169
up,BP,Ara-6,GO:0044283,small molecule biosynthetic process,249,11,4.04,1149,0.00184,0.965
up,BP,Ara-6,GO:0006108,malate metabolic process,5,2,0.08,1218,0.00261,1.000
up,BP,Ara-6,GO:0015871,choline transport,5,2,0.08,783,0.00261,0.730
up,BP,Ara-6,GO:0019355,nicotinamide nucleotide biosynthetic pro...,5,2,0.08,690,0.00261,0.639
up,BP,Ara-6,GO:0034627,'de novo' NAD biosynthetic process,5,2,0.08,691,0.00261,0.639
up,BP,Ara-6,GO:0034628,'de novo' NAD biosynthetic process from ...,5,2,0.08,692,0.00261,0.639
up,BP,Ara-6,GO:1902047,polyamine transmembrane transport,5,2,0.08,1216,0.00261,0.999
up,BP,Ara-6,GO:1903711,spermidine transmembrane transport,5,2,0.08,1217,0.00261,0.999
up,BP,Ara-6,GO:1901264,carbohydrate derivative transport,38,4,0.62,651,0.00323,0.604
up,BP,Ara-6,GO:0015848,spermidine transport,6,2,0.1,1212,0.00388,0.999
up,BP,Ara-6,GO:0098657,import into cell,40,4,0.65,470,0.00391,0.424
up,BP,Ara-6,GO:1901564,organonitrogen compound metabolic proces...,700,20,11.36,1009,0.00452,0.875
up,BP,Ara-6,GO:0008645,hexose transmembrane transport,21,3,0.34,999,0.00461,0.868
up,BP,Ara-6,GO:0009066,aspartate family amino acid metabolic pr...,44,4,0.71,1147,0.00553,0.962
up,BP,Ara-6,GO:0006577,amino-acid betaine metabolic process,8,2,0.13,1222,0.00708,1.000
up,BP,Ara-6,GO:0009073,aromatic amino acid family biosynthetic ...,26,3,0.42,501,0.00850,0.462
up,BP,Ara-6,GO:0006836,neurotransmitter transport,9,2,0.15,483,0.00901,0.445
up,BP,Ara-6,GO:0009435,NAD biosynthetic process,9,2,0.15,652,0.00901,0.604
up,BP,Ara-6,GO:0019359,nicotinamide nucleotide biosynthetic pro...,10,2,0.16,866,0.01114,0.779
up,BP,Ara-6,GO:0031460,glycine betaine transport,10,2,0.16,389,0.01114,0.325
up,BP,Ara-6,GO:0043687,post-translational protein modification,10,2,0.16,1006,0.01114,0.873
up,BP,Ara-6,GO:0015697,quaternary ammonium group transport,11,2,0.18,575,0.01348,0.543
up,BP,Ara-6,GO:0015838,amino-acid betaine transport,11,2,0.18,576,0.01348,0.543
up,BP,Ara-6,GO:0019363,pyridine nucleotide biosynthetic process,11,2,0.18,987,0.01348,0.860
up,BP,Ara-6,GO:0046496,nicotinamide nucleotide metabolic proces...,11,2,0.18,988,0.01348,0.860
up,BP,Ara-6,GO:0009072,aromatic amino acid family metabolic pro...,31,3,0.5,760,0.01388,0.717
up,BP,Ara-6,GO:0019362,pyridine nucleotide metabolic process,12,2,0.19,1044,0.01601,0.896
up,BP,Ara-6,GO:0015749,monosaccharide transmembrane transport,34,3,0.55,660,0.01785,0.611
up,BP,Ara-6,GO:0042398,cellular modified amino acid biosyntheti...,15,2,0.24,335,0.02467,0.261
up,BP,Ara-6,GO:0001505,regulation of neurotransmitter levels,16,2,0.26,1205,0.02790,0.998
up,BP,Ara-6,GO:0042133,neurotransmitter metabolic process,16,2,0.26,1206,0.02790,0.998
up,BP,Ara-6,GO:0006081,cellular aldehyde metabolic process,41,3,0.67,1106,0.02935,0.931
up,BP,Ara-6,GO:0009060,aerobic respiration,42,3,0.68,199,0.03125,0.128
up,BP,Ara-6,GO:0015846,polyamine transport,17,2,0.28,230,0.03130,0.156
up,BP,Ara-6,GO:0006970,response to osmotic stress,44,3,0.71,171,0.03524,0.104
up,BP,Ara+1,GO:0042254,ribosome biogenesis,90,14,3.06,1222,1.4e-06,1.00
up,BP,Ara+1,GO:0022613,ribonucleoprotein complex biogenesis,91,14,3.09,1221,1.6e-06,1.00
up,BP,Ara+1,GO:0034470,ncRNA processing,92,14,3.12,527,1.9e-06,0.38
up,BP,Ara+1,GO:0006396,RNA processing,98,14,3.33,500,4.1e-06,0.35
up,BP,Ara+1,GO:0006097,glyoxylate cycle,5,4,0.17,1213,6.6e-06,1.00
up,BP,Ara+1,GO:0034660,ncRNA metabolic process,118,15,4.01,688,7.9e-06,0.56
up,BP,Ara+1,GO:0009451,RNA modification,78,12,2.65,308,9.7e-06,0.19
up,BP,Ara+1,GO:0043412,macromolecule modification,198,19,6.72,1150,2.9e-05,0.98
up,BP,Ara+1,GO:0006364,rRNA processing,42,8,1.43,1134,6.9e-05,0.97
up,BP,Ara+1,GO:0016072,rRNA metabolic process,43,8,1.46,1166,8.3e-05,0.99
up,BP,Ara+1,GO:0001510,RNA methylation,35,7,1.19,976,0.00015,0.85
up,BP,Ara+1,GO:0046487,glyoxylate metabolic process,10,4,0.34,1208,0.00024,1.00
up,BP,Ara+1,GO:0006546,glycine catabolic process,5,3,0.17,1179,0.00039,0.99
up,BP,Ara+1,GO:1902047,polyamine transmembrane transport,5,3,0.17,795,0.00039,0.67
up,BP,Ara+1,GO:1903711,spermidine transmembrane transport,5,3,0.17,796,0.00039,0.67
up,BP,Ara+1,GO:0032259,methylation,41,7,1.39,877,0.00041,0.75
up,BP,Ara+1,GO:0043414,macromolecule methylation,41,7,1.39,878,0.00041,0.75
up,BP,Ara+1,GO:0000154,rRNA modification,30,6,1.02,654,0.00045,0.52
up,BP,Ara+1,GO:0008033,tRNA processing,55,8,1.87,297,0.00049,0.18
up,BP,Ara+1,GO:0006544,glycine metabolic process,6,3,0.2,1176,0.00075,0.99
up,BP,Ara+1,GO:0015848,spermidine transport,6,3,0.2,931,0.00075,0.81
up,BP,Ara+1,GO:0042135,neurotransmitter catabolic process,13,4,0.44,1107,0.00077,0.96
up,BP,Ara+1,GO:0030488,tRNA methylation,14,4,0.48,1210,0.00104,1.00
up,BP,Ara+1,GO:0006400,tRNA modification,48,7,1.63,436,0.00111,0.30
up,BP,Ara+1,GO:0019752,carboxylic acid metabolic process,369,24,12.53,1223,0.00119,1.00
up,BP,Ara+1,GO:0006399,tRNA metabolic process,79,9,2.68,490,0.00137,0.34
up,BP,Ara+1,GO:0015847,putrescine transport,15,4,0.51,488,0.00139,0.34
up,BP,Ara+1,GO:0043436,oxoacid metabolic process,378,24,12.84,1224,0.00168,1.00
up,BP,Ara+1,GO:0001505,regulation of neurotransmitter levels,16,4,0.54,1152,0.00180,0.98
up,BP,Ara+1,GO:0042133,neurotransmitter metabolic process,16,4,0.54,1153,0.00180,0.98
up,BP,Ara+1,GO:0015846,polyamine transport,17,4,0.58,216,0.00229,0.10
up,BP,Ara+1,GO:0006082,organic acid metabolic process,389,24,13.21,1225,0.00251,1.00
up,BP,Ara+1,GO:0009060,aerobic respiration,42,6,1.43,1220,0.00284,1.00
up,BP,Ara+1,GO:0070475,rRNA base methylation,18,4,0.61,891,0.00287,0.77
up,BP,Ara+1,GO:0009071,serine family amino acid catabolic proce...,9,3,0.31,1161,0.00293,0.98
up,BP,Ara+1,GO:0009435,NAD biosynthetic process,9,3,0.31,774,0.00293,0.65
up,BP,Ara+1,GO:0009084,glutamine family amino acid biosynthetic...,19,4,0.65,1198,0.00354,1.00
up,BP,Ara+1,GO:0006520,cellular amino acid metabolic process,183,14,6.22,632,0.00356,0.50
up,BP,Ara+1,GO:0019359,nicotinamide nucleotide biosynthetic pro...,10,3,0.34,822,0.00407,0.70
up,BP,Ara+1,GO:0019363,pyridine nucleotide biosynthetic process,11,3,0.37,875,0.00546,0.75
up,BP,Ara+1,GO:0046496,nicotinamide nucleotide metabolic proces...,11,3,0.37,876,0.00546,0.75
up,BP,Ara+1,GO:0031167,rRNA methylation,22,4,0.75,879,0.00616,0.75
up,BP,Ara+1,GO:0019362,pyridine nucleotide metabolic process,12,3,0.41,915,0.00710,0.79
up,BP,Ara+1,GO:0042255,ribosome assembly,51,6,1.73,1202,0.00760,1.00
up,BP,Ara+1,GO:0002098,tRNA wobble uridine modification,13,3,0.44,1099,0.00900,0.96
up,BP,Ara+1,GO:1901605,alpha-amino acid metabolic process,143,11,4.86,749,0.00942,0.61
up,BP,Ara+1,GO:0006591,ornithine metabolic process,5,2,0.17,1216,0.01115,1.00
up,BP,Ara+1,GO:0019355,nicotinamide nucleotide biosynthetic pro...,5,2,0.17,1172,0.01115,0.99
up,BP,Ara+1,GO:0034627,'de novo' NAD biosynthetic process,5,2,0.17,1173,0.01115,0.99
up,BP,Ara+1,GO:0034628,'de novo' NAD biosynthetic process from ...,5,2,0.17,1174,0.01115,0.99
up,BP,Ara+1,GO:0042450,arginine biosynthetic process via ornith...,5,2,0.17,1217,0.01115,1.00
up,BP,Ara+1,GO:0009064,glutamine family amino acid metabolic pr...,40,5,1.36,1145,0.01139,0.98
up,BP,Ara+1,GO:0006099,tricarboxylic acid cycle,15,3,0.51,1219,0.01362,1.00
up,BP,Ara+1,GO:0015695,organic cation transport,28,4,0.95,360,0.01472,0.23
up,BP,Ara+1,GO:0009063,cellular amino acid catabolic process,43,5,1.46,1192,0.01536,0.99
up,BP,Ara+1,GO:0070925,organelle assembly,60,6,2.04,1071,0.01645,0.94
up,BP,Ara+1,GO:0044238,primary metabolic process,1288,55,43.75,1206,0.01787,1.00
up,BP,Ara+1,GO:0043648,dicarboxylic acid metabolic process,65,6,2.21,1215,0.02365,1.00
up,BP,Ara+1,GO:0002097,tRNA wobble base modification,19,3,0.65,1126,0.02625,0.97
up,BP,Ara+1,GO:0006525,arginine metabolic process,19,3,0.65,1155,0.02625,0.98
up,BP,Ara+1,GO:0000455,enzyme-directed rRNA pseudouridine synth...,8,2,0.27,457,0.02915,0.31
up,BP,Ara+1,GO:0006089,lactate metabolic process,8,2,0.27,883,0.02915,0.76
up,BP,Ara+1,GO:0006531,aspartate metabolic process,8,2,0.27,806,0.02915,0.68
up,BP,Ara+1,GO:0031118,rRNA pseudouridine synthesis,8,2,0.27,458,0.02915,0.31
up,BP,Ara+1,GO:0072525,pyridine-containing compound biosyntheti...,20,3,0.68,1066,0.03012,0.93
up,BP,Ara+2,GO:0009084,glutamine family amino acid biosynthetic...,19,12,0.79,1215,6.7e-13,1.000
up,BP,Ara+2,GO:0006526,arginine biosynthetic process,12,10,0.5,1216,7.2e-13,1.000
up,BP,Ara+2,GO:0006525,arginine metabolic process,19,11,0.79,1218,2.5e-11,1.000
up,BP,Ara+2,GO:0019740,nitrogen utilization,12,9,0.5,1210,5.9e-11,0.999
up,BP,Ara+2,GO:0009064,glutamine family amino acid metabolic pr...,40,13,1.67,1219,3.0e-09,1.000
up,BP,Ara+2,GO:1901605,alpha-amino acid metabolic process,142,23,5.93,646,7.3e-09,0.467
up,BP,Ara+2,GO:0006812,cation transport,160,24,6.68,477,1.6e-08,0.331
up,BP,Ara+2,GO:0015807,L-amino acid transport,26,10,1.09,741,3.5e-08,0.536
up,BP,Ara+2,GO:0006865,amino acid transport,57,14,2.38,55,4.0e-08,0.014
up,BP,Ara+2,GO:0006520,cellular amino acid metabolic process,182,25,7.6,935,4.8e-08,0.749
up,BP,Ara+2,GO:0098655,cation transmembrane transport,67,15,2.8,691,4.9e-08,0.502
up,BP,Ara+2,GO:1902475,L-alpha-amino acid transmembrane transpo...,16,8,0.67,656,7.4e-08,0.474
up,BP,Ara+2,GO:0043090,amino acid import,12,7,0.5,650,1.3e-07,0.470
up,BP,Ara+2,GO:0089718,amino acid import across plasma membrane,12,7,0.5,651,1.3e-07,0.470
up,BP,Ara+2,GO:0098739,import across plasma membrane,20,8,0.83,406,6.3e-07,0.257
up,BP,Ara+2,GO:0006212,uracil catabolic process,10,6,0.42,1212,8.9e-07,0.999
up,BP,Ara+2,GO:0019860,uracil metabolic process,10,6,0.42,1213,8.9e-07,0.999
up,BP,Ara+2,GO:0046942,carboxylic acid transport,94,16,3.92,231,9.7e-07,0.113
up,BP,Ara+2,GO:0006206,pyrimidine nucleobase metabolic process,22,8,0.92,1157,1.5e-06,0.967
up,BP,Ara+2,GO:0034220,ion transmembrane transport,121,18,5.05,259,1.5e-06,0.129
up,BP,Ara+2,GO:0006811,ion transport,263,28,10.98,168,1.7e-06,0.073
up,BP,Ara+2,GO:0015849,organic acid transport,100,16,4.17,128,2.3e-06,0.051
up,BP,Ara+2,GO:0006208,pyrimidine nucleobase catabolic process,12,6,0.5,1211,3.7e-06,0.999
up,BP,Ara+2,GO:0015893,drug transport,64,12,2.67,1154,8.8e-06,0.963
up,BP,Ara+2,GO:0015820,leucine transport,9,5,0.38,624,1.3e-05,0.445
up,BP,Ara+2,GO:0006591,ornithine metabolic process,5,4,0.21,1059,1.4e-05,0.891
up,BP,Ara+2,GO:0042450,arginine biosynthetic process via ornith...,5,4,0.21,1060,1.4e-05,0.891
up,BP,Ara+2,GO:0009112,nucleobase metabolic process,29,8,1.21,1192,1.6e-05,0.994
up,BP,Ara+2,GO:0015804,neutral amino acid transport,29,8,1.21,75,1.6e-05,0.023
up,BP,Ara+2,GO:0046113,nucleobase catabolic process,15,6,0.63,1209,1.8e-05,0.999
up,BP,Ara+2,GO:1901607,alpha-amino acid biosynthetic process,92,14,3.84,183,1.9e-05,0.080
up,BP,Ara+2,GO:0008652,cellular amino acid biosynthetic process,105,15,4.38,174,2.1e-05,0.076
up,BP,Ara+2,GO:0019752,carboxylic acid metabolic process,368,32,15.36,945,2.2e-05,0.770
up,BP,Ara+2,GO:0044281,small molecule metabolic process,636,46,26.54,1220,2.6e-05,1.000
up,BP,Ara+2,GO:0003333,amino acid transmembrane transport,31,8,1.29,331,2.7e-05,0.192
up,BP,Ara+2,GO:0015711,organic anion transport,134,17,5.59,253,2.8e-05,0.124
up,BP,Ara+2,GO:0043436,oxoacid metabolic process,377,32,15.73,982,3.7e-05,0.808
up,BP,Ara+2,GO:0015803,branched-chain amino acid transport,11,5,0.46,284,4.6e-05,0.146
up,BP,Ara+2,GO:0006082,organic acid metabolic process,388,32,16.19,1091,6.6e-05,0.909
up,BP,Ara+2,GO:0042737,drug catabolic process,55,10,2.3,942,6.9e-05,0.763
up,BP,Ara+2,GO:1903825,organic acid transmembrane transport,47,9,1.96,580,0.00011,0.421
up,BP,Ara+2,GO:1905039,carboxylic acid transmembrane transport,47,9,1.96,581,0.00011,0.421
up,BP,Ara+2,GO:0071705,nitrogen compound transport,196,20,8.18,295,0.00013,0.155
up,BP,Ara+2,GO:0072529,pyrimidine-containing compound catabolic...,21,6,0.88,1129,0.00016,0.947
up,BP,Ara+2,GO:0006820,anion transport,155,17,6.47,63,0.00018,0.018
up,BP,Ara+2,GO:0015988,energy coupled proton transmembrane tran...,8,4,0.33,1205,0.00018,0.998
up,BP,Ara+2,GO:0015990,electron transport coupled proton transp...,8,4,0.33,1206,0.00018,0.998
up,BP,Ara+2,GO:0006855,drug transmembrane transport,40,8,1.67,1040,0.00019,0.867
up,BP,Ara+2,GO:0098657,import into cell,40,8,1.67,670,0.00019,0.489
up,BP,Ara+2,GO:0098662,inorganic cation transmembrane transport,41,8,1.71,922,0.00023,0.733
up,BP,Ara+2,GO:0009060,aerobic respiration,42,8,1.75,302,0.00027,0.163
up,BP,Ara+2,GO:0098656,anion transmembrane transport,65,10,2.71,209,0.00030,0.098
up,BP,Ara+2,GO:0009435,NAD biosynthetic process,9,4,0.38,1182,0.00032,0.988
up,BP,Ara+2,GO:0015801,aromatic amino acid transport,10,4,0.42,418,0.00051,0.270
up,BP,Ara+2,GO:0019359,nicotinamide nucleotide biosynthetic pro...,10,4,0.42,1180,0.00051,0.987
up,BP,Ara+2,GO:0006546,glycine catabolic process,5,3,0.21,889,0.00068,0.695
up,BP,Ara+2,GO:0015809,arginine transport,5,3,0.21,1084,0.00068,0.905
up,BP,Ara+2,GO:0019355,nicotinamide nucleotide biosynthetic pro...,5,3,0.21,1189,0.00068,0.994
up,BP,Ara+2,GO:0034627,'de novo' NAD biosynthetic process,5,3,0.21,1190,0.00068,0.994
up,BP,Ara+2,GO:0034628,'de novo' NAD biosynthetic process from ...,5,3,0.21,1191,0.00068,0.994
up,BP,Ara+2,GO:0035444,nickel cation transmembrane transport,5,3,0.21,1214,0.00068,0.999
up,BP,Ara+2,GO:1902023,L-arginine transport,5,3,0.21,1085,0.00068,0.905
up,BP,Ara+2,GO:1903714,isoleucine transmembrane transport,5,3,0.21,1100,0.00068,0.919
up,BP,Ara+2,GO:1903785,L-valine transmembrane transport,5,3,0.21,1101,0.00068,0.919
up,BP,Ara+2,GO:0055086,nucleobase-containing small molecule met...,159,16,6.64,738,0.00077,0.535
up,BP,Ara+3,GO:0042254,ribosome biogenesis,90,15,4.27,1218,1.8e-05,0.9999
up,BP,Ara+3,GO:0006364,rRNA processing,42,10,1.99,1220,2.0e-05,0.9999
up,BP,Ara+3,GO:0022613,ribonucleoprotein complex biogenesis,91,15,4.32,1217,2.1e-05,0.9999
up,BP,Ara+3,GO:0016072,rRNA metabolic process,43,10,2.04,1219,2.5e-05,0.9999
up,BP,Ara+3,GO:0000154,rRNA modification,30,8,1.42,1223,5.9e-05,1.0000
up,BP,Ara+3,GO:0009060,aerobic respiration,42,9,1.99,65,0.00013,0.0088
up,BP,Ara+3,GO:0070475,rRNA base methylation,18,6,0.85,1191,0.00013,0.9882
up,BP,Ara+3,GO:0019740,nitrogen utilization,12,5,0.57,767,0.00015,0.5586
up,BP,Ara+3,GO:0015988,energy coupled proton transmembrane tran...,8,4,0.38,194,0.00032,0.0576
up,BP,Ara+3,GO:0015990,electron transport coupled proton transp...,8,4,0.38,195,0.00032,0.0576
up,BP,Ara+3,GO:0034470,ncRNA processing,92,13,4.37,1216,0.00038,0.9999
up,BP,Ara+3,GO:0006091,generation of precursor metabolites and ...,130,16,6.17,131,0.00041,0.0310
