line,seqtype,id,description,setsize,enrichmentscore,nes,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
Ara-1,ribo,ebr00332,Carbapenem biosynthesis,2,-0.6621819960861057,-0.9588107076922551,0.5862068965517241,0.9059561128526645,0.7613076578593819,1384,"tags=100%, list=34%, signal=66%",ECB_00239
Ara-1,ribo,ebr01212,Fatty acid metabolism,21,0.34912772814503074,0.9114457540861326,0.5952941176470589,0.9065828402366864,0.7618343195266273,1109,"tags=38%, list=27%, signal=28%",ECB_02692/ECB_00958/ECB_01775/ECB_03737/ECB_02241/ECB_03114/ECB_02248/ECB_00216
Ara-1,ribo,ebr00625,Chloroalkane and chloroalkene degradation,4,0.535830844029101,0.9131416725082074,0.6094674556213018,0.9065828402366864,0.7618343195266273,1570,"tags=50%, list=38%, signal=31%",ECB_01215/ECB_03444
Ara-1,ribo,ebr00626,Naphthalene degradation,4,0.535830844029101,0.9131416725082074,0.6094674556213018,0.9065828402366864,0.7618343195266273,1570,"tags=50%, list=38%, signal=31%",ECB_01215/ECB_03444
Ara-1,ribo,ebr00360,Phenylalanine metabolism,19,-0.3788831658718496,-0.8616792552957246,0.6243478260869565,0.9172517444981213,0.770799785292539,759,"tags=26%, list=19%, signal=22%",ECB_02433/ECB_00306/ECB_02434/ECB_03292/ECB_01164
Ara-1,ribo,ebr02060,Phosphotransferase system (PTS),44,0.30173413076133226,0.9051436390711063,0.6413043478260869,0.9201671891327063,0.7732497387669803,400,"tags=14%, list=10%, signal=12%",ECB_01787/ECB_01788/ECB_01590/ECB_01789/ECB_02315/ECB_01705
Ara-1,ribo,ebr00030,Pentose phosphate pathway,32,-0.35511160180159174,-0.8705155968577747,0.6445182724252492,0.9201671891327063,0.7732497387669803,941,"tags=31%, list=23%, signal=24%",ECB_02761/ECB_04257/ECB_00123/ECB_04259/ECB_03374/ECB_02355/ECB_03288/ECB_01692/ECB_00008/ECB_03638
Ara-1,ribo,ebr00660,C5-Branched dibasic acid metabolism,11,-0.3970599843081301,-0.8233780610075782,0.6622390891840607,0.9201671891327063,0.7732497387669803,822,"tags=45%, list=20%, signal=36%",ECB_00074/ECB_00073/ECB_03647/ECB_00075/ECB_03646
Ara-1,ribo,ebr00562,Inositol phosphate metabolism,3,0.5729765871804788,0.9019820489239891,0.6632653061224489,0.9201671891327063,0.7732497387669803,42,"tags=33%, list=1%, signal=33%",ECB_02425
Ara-1,ribo,ebr00621,Dioxin degradation,4,-0.5173504247743343,-0.8518665936625527,0.6727272727272727,0.9201671891327063,0.7732497387669803,747,"tags=75%, list=18%, signal=61%",ECB_00305/ECB_00304/ECB_00306
Ara-1,ribo,ebr00622,Xylene degradation,4,-0.5173504247743343,-0.8518665936625527,0.6727272727272727,0.9201671891327063,0.7732497387669803,747,"tags=75%, list=18%, signal=61%",ECB_00305/ECB_00304/ECB_00306
Ara-1,ribo,ebr01053,Biosynthesis of siderophore group nonribosomal peptides,8,-0.43076926939916854,-0.8160940897267032,0.6905737704918032,0.9268961315869632,0.7789043122579523,1158,"tags=100%, list=28%, signal=72%",ECB_02192/ECB_00560/ECB_00562/ECB_00564/ECB_00563/ECB_00549/ECB_00553
Ara-1,ribo,ebr00460,Cyanoamino acid metabolism,7,0.42195953480466775,0.8215501173267933,0.6976744186046512,0.9268961315869632,0.7789043122579523,397,"tags=29%, list=10%, signal=26%",ECB_03628/ECB_02443
Ara-1,ribo,ebr01110,Biosynthesis of secondary metabolites,342,-0.26692000109739106,-0.9004396170555582,0.718931475029036,0.9268961315869632,0.7789043122579523,581,"tags=16%, list=14%, signal=15%",ECB_02336/ECB_02913/ECB_01866/ECB_03647/ECB_00075/ECB_03646/ECB_01451/ECB_02355/ECB_01265/ECB_03752/ECB_03649/ECB_01644/ECB_01865/ECB_02979/ECB_00280/ECB_01017/ECB_00035/ECB_01007/ECB_03288/ECB_02890/ECB_02314/ECB_01185/ECB_01692/ECB_00130/ECB_00008/ECB_03912/ECB_00795/ECB_02929/ECB_03521/ECB_00003/ECB_04135/ECB_00004/ECB_03652/ECB_00002/ECB_01645/ECB_01932/ECB_01933/ECB_01944/ECB_01945/ECB_01946/ECB_01947/ECB_01948/ECB_01954/ECB_03077/ECB_02825/ECB_02601/ECB_02602/ECB_03277/ECB_03891/ECB_00351/ECB_03078/ECB_03268/ECB_03423/ECB_03269
Ara-1,ribo,ebr00520,Amino sugar and nucleotide sugar metabolism,45,-0.3131556695163356,-0.8192538529765663,0.7282780410742496,0.9268961315869632,0.7789043122579523,164,"tags=16%, list=4%, signal=15%",ECB_02180/ECB_01932/ECB_01933/ECB_01948/ECB_01954/ECB_03614/ECB_03613
Ara-1,ribo,ebr00300,Lysine biosynthesis,13,-0.36269107960070257,-0.7749371014371788,0.7327272727272728,0.9268961315869632,0.7789043122579523,917,"tags=31%, list=22%, signal=24%",ECB_00086/ECB_03896/ECB_00035/ECB_00002
Ara-1,ribo,ebr00053,Ascorbate and aldarate metabolism,19,0.32365716867174815,0.8131227515087439,0.7400468384074942,0.9268961315869632,0.7789043122579523,1100,"tags=32%, list=27%, signal=23%",ECB_04059/ECB_01586/ECB_04060/ECB_04063/ECB_02993/ECB_03427
Ara-1,ribo,ebr00627,Aminobenzoate degradation,5,-0.4536291138397196,-0.7781890422540108,0.7409638554216867,0.9268961315869632,0.7789043122579523,1810,"tags=80%, list=44%, signal=45%",ECB_02149/ECB_02236/ECB_01663/ECB_02148
Ara-1,ribo,ebr00643,Styrene degradation,2,-0.5712436869502467,-0.8271359943139831,0.7547892720306514,0.9268961315869632,0.7789043122579523,1306,"tags=100%, list=32%, signal=68%",ECB_01357
Ara-1,ribo,ebr00480,Glutathione metabolism,24,0.3006194524369947,0.8107771149505465,0.7582938388625592,0.9268961315869632,0.7789043122579523,908,"tags=33%, list=22%, signal=26%",ECB_00120/ECB_02795/ECB_02543/ECB_01823/ECB_00673/ECB_02415/ECB_01134/ECB_04126
Ara-1,ribo,ebr00270,Cysteine and methionine metabolism,31,0.2955060269326776,0.8258423724631863,0.7620253164556962,0.9268961315869632,0.7789043122579523,666,"tags=32%, list=16%, signal=27%",ECB_00120/ECB_02642/ECB_00119/ECB_01784/ECB_01591/ECB_02543/ECB_02413/ECB_03826/ECB_03708/ECB_03096
Ara-1,ribo,ebr00730,Thiamine metabolism,15,0.3150205620288276,0.7526039128025177,0.7633262260127932,0.9268961315869632,0.7789043122579523,1665,"tags=53%, list=41%, signal=32%",ECB_00371/ECB_03870/ECB_00425/ECB_00365/ECB_03871/ECB_00368/ECB_02031/ECB_00330
Ara-1,ribo,ebr00280,"Valine, leucine and isoleucine degradation",10,-0.33946916452544634,-0.6852025350393386,0.8151750972762646,0.9540689604792169,0.8017386222514429,121,"tags=20%, list=3%, signal=19%",ECB_02151/ECB_02518
Ara-1,ribo,ebr00750,Vitamin B6 metabolism,10,0.33032550402520344,0.7088157761973926,0.819672131147541,0.9540689604792169,0.8017386222514429,787,"tags=40%, list=19%, signal=32%",ECB_01606/ECB_02458/ECB_02318/ECB_01608
Ara-1,ribo,ebr00440,Phosphonate and phosphinate metabolism,8,0.33488486036256737,0.6819351291911319,0.8346303501945526,0.9540689604792169,0.8017386222514429,2723,"tags=100%, list=67%, signal=33%",ECB_03965/ECB_03971/ECB_03967/ECB_03964/ECB_03973/ECB_03972/ECB_03968/ECB_03970
Ara-1,ribo,ebr00040,Pentose and glucuronate interconversions,32,-0.3007243741834503,-0.737191510369892,0.8372093023255814,0.9540689604792169,0.8017386222514429,249,"tags=9%, list=6%, signal=9%",ECB_01501/ECB_01948/ECB_02690
Ara-1,ribo,ebr00550,Peptidoglycan biosynthesis,23,0.27476679872346066,0.7329273569340373,0.8477751756440282,0.9540689604792169,0.8017386222514429,719,"tags=22%, list=18%, signal=18%",ECB_03248/ECB_02411/ECB_00604/ECB_00085/ECB_03054
Ara-1,ribo,ebr00310,Lysine degradation,16,-0.30858955720930764,-0.6802516014729756,0.8481012658227848,0.9540689604792169,0.8017386222514429,691,"tags=25%, list=17%, signal=21%",ECB_02151/ECB_02942/ECB_01401/ECB_02518
Ara-1,ribo,ebr01120,Microbial metabolism in diverse environments,268,-0.25198921604131924,-0.8347921051227325,0.8484486873508353,0.9540689604792169,0.8017386222514429,411,"tags=9%, list=10%, signal=9%",ECB_03288/ECB_02434/ECB_02314/ECB_01185/ECB_01692/ECB_00008/ECB_01401/ECB_00003/ECB_04135/ECB_00004/ECB_01885/ECB_00002/ECB_01645/ECB_03077/ECB_02518/ECB_02600/ECB_02601/ECB_02608/ECB_02602/ECB_02607/ECB_02609/ECB_02133/ECB_02130/ECB_03078
Ara-1,ribo,ebr00010,Glycolysis / Gluconeogenesis,48,0.2532633315601661,0.7774417071658863,0.8586956521739131,0.9540689604792169,0.8017386222514429,1287,"tags=44%, list=31%, signal=30%",ECB_03941/ECB_01590/ECB_03810/ECB_02298/ECB_03470/ECB_01825/ECB_03897/ECB_02624/ECB_01097/ECB_02756/ECB_01349/ECB_01749/ECB_03804/ECB_00709/ECB_01748/ECB_03443/ECB_03255/ECB_02317/ECB_01371/ECB_01005/ECB_01215
Ara-1,ribo,ebr03420,Nucleotide excision repair,8,-0.3409484169948268,-0.6459281285297986,0.8647540983606558,0.9540689604792169,0.8017386222514429,550,"tags=25%, list=13%, signal=22%",ECB_01110/ECB_00746
Ara-1,ribo,ebr03020,RNA polymerase,4,0.37282141540118086,0.6353474694484408,0.8658777120315582,0.9540689604792169,0.8017386222514429,753,"tags=25%, list=18%, signal=20%",ECB_03146
Ara-1,ribo,ebr00061,Fatty acid biosynthesis,14,0.280724559252779,0.6550244948805429,0.8859649122807017,0.9672460968936101,0.8128118461290843,1282,"tags=43%, list=31%, signal=30%",ECB_00958/ECB_01775/ECB_02241/ECB_03114/ECB_02248/ECB_00183
Ara-1,ribo,ebr01220,Degradation of aromatic compounds,22,0.2653584468551431,0.7025701307393436,0.8997668997668997,0.9733841915660096,0.8179699088789999,660,"tags=14%, list=16%, signal=11%",ECB_04228/ECB_04229/ECB_04230
Ara-1,ribo,ebr00130,Ubiquinone and other terpenoid-quinone biosynthesis,20,0.24278198332955353,0.6198449458369975,0.9379474940334129,0.9966160012099214,0.8374924379915306,1260,"tags=45%, list=31%, signal=31%",ECB_02188/ECB_01655/ECB_03815/ECB_02189/ECB_04083/ECB_02190/ECB_02187/ECB_02191/ECB_03726
Ara-1,ribo,ebr00051,Fructose and mannose metabolism,43,0.22683535193668503,0.6758355681836048,0.9427792915531336,0.9966160012099214,0.8374924379915306,1075,"tags=37%, list=26%, signal=28%",ECB_01787/ECB_01788/ECB_01789/ECB_03810/ECB_01582/ECB_03789/ECB_02554/ECB_02654/ECB_03962/ECB_02756/ECB_02653/ECB_03804/ECB_03788/ECB_02171/ECB_01743/ECB_01959
Ara-1,ribo,ebr00900,Terpenoid backbone biosynthesis,14,-0.23707624864646726,-0.5122709319791013,0.9652014652014652,0.9966160012099214,0.8374924379915306,105,"tags=43%, list=3%, signal=42%",ECB_02407/ECB_03052/ECB_00171/ECB_00033/ECB_02151/ECB_02825
Ara-1,ribo,ebr00903,Limonene and pinene degradation,2,0.35643657429763964,0.5187198524560984,0.96875,0.9966160012099214,0.8374924379915306,891,"tags=50%, list=22%, signal=39%",ECB_03737
Ara-1,ribo,ebr00930,Caprolactam degradation,2,0.35643657429763964,0.5187198524560984,0.96875,0.9966160012099214,0.8374924379915306,891,"tags=50%, list=22%, signal=39%",ECB_03737
Ara-1,ribo,ebr03410,Base excision repair,14,0.2256978214874923,0.526628670854419,0.9714912280701754,0.9966160012099214,0.8374924379915306,414,"tags=14%, list=10%, signal=13%",ECB_01718/ECB_02311
Ara-1,ribo,ebr03060,Protein export,18,-0.19347143186739385,-0.43776310286115866,0.9860627177700348,1,0.8403361344537816,788,"tags=33%, list=19%, signal=27%",ECB_03729/ECB_03313/ECB_03857/ECB_00099/ECB_00031/ECB_00596
Ara-1,ribo,ebr00780,Biotin metabolism,16,-0.15193912616593028,-0.3349330250688766,0.9981916817359855,1,0.8403361344537816,3472,"tags=50%, list=85%, signal=8%",ECB_00742/ECB_02854/ECB_01562/ECB_00745/ECB_00741/ECB_00743/ECB_01089/ECB_01265
Ara-1,ribo,ebr03070,Bacterial secretion system,40,-0.1627727643238967,-0.4178510858983528,1,1,0.8403361344537816,1203,"tags=28%, list=29%, signal=20%",ECB_03184/ECB_03857/ECB_03185/ECB_02834/ECB_02838/ECB_03178/ECB_00099/ECB_02829/ECB_02835/ECB_03175/ECB_00596
Ara-2,ribo,ebr02040,Flagellar assembly,23,-0.961298722910375,-2.4183117930936535,9.32912037010291e-17,1.1101653240422464e-14,8.641711500726908e-15,38,"tags=70%, list=1%, signal=69%",ECB_01067/ECB_01066/ECB_01069/ECB_01849/ECB_01850/ECB_01079/ECB_01071/ECB_01068/ECB_01078/ECB_01076/ECB_01073/ECB_01074/ECB_01070/ECB_01077/ECB_01072/ECB_01075
Ara-2,ribo,ebr01230,Biosynthesis of amino acids,118,0.5707095171755958,2.298006341706909,2.955072980237776e-10,1.7582684232414768e-8,1.3686653803206543e-8,378,"tags=33%, list=9%, signal=31%",ECB_03885/ECB_04120/ECB_02666/ECB_03825/ECB_02215/ECB_03844/ECB_02772/ECB_03843/ECB_03038/ECB_03845/ECB_02881/ECB_02490/ECB_03210/ECB_03842/ECB_03826/ECB_02443/ECB_00076/ECB_02489/ECB_03926/ECB_00073/ECB_00912/ECB_02254/ECB_03555/ECB_00708/ECB_03896/ECB_03554/ECB_03285/ECB_04264/ECB_00335/ECB_00875/ECB_03465/ECB_00074/ECB_01235/ECB_01928/ECB_00079/ECB_00035/ECB_01234/ECB_01236/ECB_00911
Ara-2,ribo,ebr00220,Arginine biosynthesis,18,0.8078402214714818,2.17543807199308,1.0334026209077267e-5,3.816040214857298e-4,2.9704691632679545e-4,84,"tags=56%, list=2%, signal=55%",ECB_04120/ECB_02666/ECB_02215/ECB_03844/ECB_03843/ECB_03038/ECB_03845/ECB_03210/ECB_03842/ECB_00278
Ara-2,ribo,ebr00190,Oxidative phosphorylation,42,-0.7158989547008611,-2.020204155115184,1.282702593229344e-5,3.816040214857298e-4,2.9704691632679545e-4,614,"tags=64%, list=15%, signal=55%",ECB_02205/ECB_02210/ECB_00693/ECB_02202/ECB_02212/ECB_02204/ECB_04025/ECB_00383/ECB_00692/ECB_04026/ECB_00379/ECB_02211/ECB_02209/ECB_00681/ECB_02203/ECB_04024/ECB_00380/ECB_02208/ECB_00382/ECB_00981/ECB_02207/ECB_00381/ECB_00982/ECB_02213/ECB_00683/ECB_00684/ECB_00694
Ara-2,ribo,ebr02020,Two-component system,161,-0.5023721089705054,-1.7040768981526286,6.306621965341095e-5,0.0015009760277511807,0.001168384700947403,661,"tags=28%, list=16%, signal=24%",ECB_00531/ECB_02277/ECB_01980/ECB_00693/ECB_04025/ECB_02280/ECB_00692/ECB_04026/ECB_01577/ECB_02361/ECB_01204/ECB_00532/ECB_02179/ECB_00996/ECB_00550/ECB_00652/ECB_00986/ECB_01000/ECB_01578/ECB_00534/ECB_04024/ECB_01203/ECB_00985/ECB_01854/ECB_02150/ECB_02120/ECB_00981/ECB_03983/ECB_00982/ECB_02151/ECB_01437/ECB_00933/ECB_00975/ECB_00535/ECB_00694/ECB_01202/ECB_00536/ECB_03879/ECB_02279/ECB_00436/ECB_02360/ECB_00533/ECB_01067/ECB_02148/ECB_02149
Ara-2,ribo,ebr03010,Ribosome,55,0.5493937184908523,1.9475771041949521,8.228510864248742e-5,0.001532456789840941,0.001192889849677159,1005,"tags=49%, list=24%, signal=38%",ECB_03586/ECB_01085/ECB_03494/ECB_03493/ECB_04067/ECB_03090/ECB_03147/ECB_01686/ECB_03150/ECB_03148/ECB_03171/ECB_04069/ECB_04070/ECB_02498/ECB_03051/ECB_03159/ECB_03160/ECB_03859/ECB_03158/ECB_03169/ECB_03091/ECB_03154/ECB_03172/ECB_03167/ECB_03149/ECB_00027/ECB_03032
Ara-2,ribo,ebr01210,2-Oxocarboxylic acid metabolism,27,0.6997188330938283,2.1300022810987174,9.426564446349904e-5,0.001532456789840941,0.001192889849677159,299,"tags=52%, list=7%, signal=48%",ECB_02666/ECB_02215/ECB_03844/ECB_03843/ECB_03210/ECB_03842/ECB_00076/ECB_00073/ECB_03555/ECB_03896/ECB_03554/ECB_03285/ECB_00074/ECB_00079
Ara-2,ribo,ebr00270,Cysteine and methionine metabolism,31,0.6559078528821294,2.0332903893149377,1.0302230519939099e-4,0.001532456789840941,0.001192889849677159,463,"tags=48%, list=11%, signal=43%",ECB_03885/ECB_03825/ECB_02772/ECB_02881/ECB_03826/ECB_03926/ECB_03896/ECB_03285/ECB_00119/ECB_00120/ECB_03465/ECB_02543/ECB_00911/ECB_02542/ECB_00932
Ara-2,ribo,ebr00240,Pyrimidine metabolism,52,0.5529723816756585,1.914919677225564,1.8645908073178547e-4,0.002465403400786941,0.0019191110063622367,355,"tags=23%, list=9%, signal=21%",ECB_02531/ECB_02532/ECB_00036/ECB_00037/ECB_03499/ECB_02390/ECB_02410/ECB_02160/ECB_01258/ECB_02161/ECB_02640/ECB_01214
Ara-2,ribo,ebr00910,Nitrogen metabolism,25,-0.7339824169046418,-1.8654607381438006,2.2793956892065042e-4,0.002521312988172023,0.0019626319589485896,255,"tags=40%, list=6%, signal=38%",ECB_01203/ECB_02130/ECB_03942/ECB_01202/ECB_03077/ECB_03078/ECB_02133/ECB_03216/ECB_01201/ECB_03217
Ara-2,ribo,ebr00400,"Phenylalanine, tyrosine and tryptophan biosynthesis",21,0.7093922042245226,2.0034905834403105,2.3306254512514497e-4,0.002521312988172023,0.0019626319589485896,638,"tags=62%, list=16%, signal=53%",ECB_02490/ECB_02489/ECB_03926/ECB_00912/ECB_02254/ECB_00335/ECB_01235/ECB_01234/ECB_01236/ECB_00932/ECB_03132/ECB_01661/ECB_01237
Ara-2,ribo,ebr00500,Starch and sucrose metabolism,36,-0.6650321281331081,-1.8410832479188888,6.6306479329794e-4,0.006575392533537905,0.005118394895633221,592,"tags=28%, list=14%, signal=24%",ECB_01865/ECB_03521/ECB_03605/ECB_00343/ECB_01294/ECB_01948/ECB_00351/ECB_03423/ECB_03268/ECB_03269
Ara-2,ribo,ebr00260,"Glycine, serine and threonine metabolism",37,0.5615872768012239,1.8170645999522108,0.0011081153799273199,0.010143517708565466,0.007895882869117745,442,"tags=43%, list=11%, signal=39%",ECB_03826/ECB_02443/ECB_02735/ECB_00708/ECB_03896/ECB_03285/ECB_04264/ECB_00875/ECB_01235/ECB_02737/ECB_00268/ECB_03403/ECB_01234/ECB_00267/ECB_00911/ECB_02736
Ara-2,ribo,ebr00300,Lysine biosynthesis,13,0.7344469285946253,1.8613544242657745,0.0018221300094346908,0.015488105080194872,0.012056198558665625,679,"tags=54%, list=17%, signal=45%",ECB_03210/ECB_03826/ECB_03896/ECB_03285/ECB_00035/ECB_02686/ECB_00164
Ara-2,ribo,ebr00020,Citrate cycle (TCA cycle),29,-0.6797694359790029,-1.7994301060335627,0.0023688329047475694,0.017693450216103232,0.013772875886926885,620,"tags=52%, list=15%, signal=44%",ECB_00686/ECB_04025/ECB_04026/ECB_00685/ECB_00681/ECB_04024/ECB_01253/ECB_01644/ECB_00683/ECB_01580/ECB_01349/ECB_00684/ECB_03993/ECB_03255/ECB_00724
Ara-2,ribo,ebr01240,Biosynthesis of cofactors,144,0.3492029038710127,1.434080187360702,0.0024291176049314554,0.017693450216103232,0.013772875886926885,443,"tags=20%, list=11%, signal=19%",ECB_00036/ECB_02422/ECB_02772/ECB_00037/ECB_02443/ECB_02468/ECB_00744/ECB_00743/ECB_04083/ECB_00703/ECB_00935/ECB_00742/ECB_00141/ECB_03499/ECB_02610/ECB_02410/ECB_02543/ECB_00330/ECB_02082/ECB_03815/ECB_01129/ECB_01709/ECB_01258/ECB_01608/ECB_00911/ECB_00741/ECB_00130/ECB_02240/ECB_03042
Ara-2,ribo,ebr00541,O-Antigen nucleotide sugar biosynthesis,24,-0.6987609192715325,-1.7775720121001184,0.0025276357451576043,0.017693450216103232,0.013772875886926885,389,"tags=46%, list=9%, signal=42%",ECB_03614/ECB_01932/ECB_01933/ECB_01941/ECB_01942/ECB_01944/ECB_01945/ECB_01946/ECB_01947/ECB_01948/ECB_01954
Ara-2,ribo,ebr01100,Metabolic pathways,893,0.2433949654650622,1.197644880187465,0.002996456596448672,0.019809907498743996,0.015420361432016557,494,"tags=18%, list=12%, signal=20%",ECB_03885/ECB_04120/ECB_03827/ECB_02666/ECB_00310/ECB_03825/ECB_02531/ECB_02215/ECB_00309/ECB_03887/ECB_02532/ECB_03844/ECB_03886/ECB_00036/ECB_02422/ECB_02772/ECB_03843/ECB_03038/ECB_03845/ECB_02881/ECB_02490/ECB_00037/ECB_03210/ECB_00635/ECB_03842/ECB_03826/ECB_02443/ECB_02468/ECB_02961/ECB_00076/ECB_02489/ECB_04191/ECB_01550/ECB_00278/ECB_01649/ECB_02767/ECB_00744/ECB_02044/ECB_01787/ECB_01572/ECB_03926/ECB_00743/ECB_00073/ECB_00912/ECB_02226/ECB_04083/ECB_00703/ECB_01788/ECB_00941/ECB_04192/ECB_00935/ECB_01931/ECB_02254/ECB_02735/ECB_03555/ECB_03401/ECB_03883/ECB_03482/ECB_00742/ECB_00141/ECB_00708/ECB_03882/ECB_03499/ECB_02960/ECB_00125/ECB_03896/ECB_02610/ECB_03968/ECB_03554/ECB_03285/ECB_04264/ECB_00335/ECB_00875/ECB_02425/ECB_02390/ECB_01571/ECB_02716/ECB_02241/ECB_02904/ECB_00119/ECB_00120/ECB_01789/ECB_03490/ECB_03465/ECB_02410/ECB_00074/ECB_03841/ECB_01235/ECB_00301/ECB_02543/ECB_00330/ECB_01549/ECB_02737/ECB_02082/ECB_01621/ECB_02392/ECB_03815/ECB_01928/ECB_03717/ECB_00079/ECB_00725/ECB_01129/ECB_02555/ECB_01709/ECB_03008/ECB_02160/ECB_01258/ECB_00268/ECB_02161/ECB_03054/ECB_02795/ECB_02515/ECB_02768/ECB_03403/ECB_02640/ECB_00035/ECB_01234/ECB_01214/ECB_00267/ECB_02906/ECB_03435/ECB_02846/ECB_01236/ECB_01608/ECB_00911/ECB_02993/ECB_00741/ECB_04126/ECB_01730/ECB_03809/ECB_00473/ECB_03248/ECB_03041/ECB_02542/ECB_00130/ECB_02990/ECB_03621/ECB_01822/ECB_02240/ECB_02517/ECB_03767/ECB_02736/ECB_03042/ECB_03970/ECB_02368/ECB_02997/ECB_02173/ECB_01277/ECB_00932/ECB_00159/ECB_02391/ECB_00805/ECB_04230/ECB_01278/ECB_02237/ECB_00244/ECB_01770/ECB_01010
Ara-2,ribo,ebr00040,Pentose and glucuronate interconversions,32,0.5681297295891241,1.7801862415985859,0.003258123081619546,0.02040613930066979,0.015884478181857068,551,"tags=31%, list=13%, signal=27%",ECB_02961/ECB_04191/ECB_01550/ECB_04192/ECB_02960/ECB_01549/ECB_00725/ECB_03435/ECB_03433/ECB_03417
Ara-2,ribo,ebr01053,Biosynthesis of siderophore group nonribosomal peptides,8,-0.8532725740169014,-1.7287342381680588,0.003542725219333387,0.021079215055033653,0.016408411542175688,467,"tags=88%, list=11%, signal=78%",ECB_00549/ECB_00553/ECB_00560/ECB_00561/ECB_00562/ECB_00563/ECB_00564
Ara-2,ribo,ebr00660,C5-Branched dibasic acid metabolism,11,0.7664878396633044,1.8271019366802723,0.0050756394045259196,0.02876195662564688,0.022388785343272228,681,"tags=64%, list=17%, signal=53%",ECB_00073/ECB_03555/ECB_03554/ECB_00074/ECB_00079/ECB_03646/ECB_00075
Ara-2,ribo,ebr00230,Purine metabolism,77,0.40440751742579206,1.5299187621656631,0.005897080699396294,0.03189784560127996,0.024829813471142295,526,"tags=27%, list=13%, signal=24%",ECB_02531/ECB_02532/ECB_00278/ECB_03883/ECB_03882/ECB_02716/ECB_02904/ECB_02410/ECB_02392/ECB_01129/ECB_02160/ECB_02161/ECB_02640/ECB_02906/ECB_00473/ECB_02368/ECB_00159/ECB_02391/ECB_02237/ECB_00244/ECB_00465
Ara-2,ribo,ebr00627,Aminobenzoate degradation,5,-0.8929334102467366,-1.6139185916172107,0.007617673723716548,0.03941318144009866,0.030679875866684494,32,"tags=60%, list=1%, signal=60%",ECB_00972/ECB_02148/ECB_02149
Ara-2,ribo,ebr00670,One carbon pool by folate,14,0.6589784515800491,1.6888291895772218,0.008912192782213524,0.044189622545142054,0.03439793705415746,281,"tags=36%, list=7%, signal=33%",ECB_03827/ECB_02443/ECB_03883/ECB_02737/ECB_02392
Ara-2,ribo,ebr01110,Biosynthesis of secondary metabolites,342,0.27179127249455126,1.2083071420314933,0.011351432986390943,0.05403282101522088,0.042060046433785386,378,"tags=17%, list=9%, signal=17%",ECB_03885/ECB_04120/ECB_02666/ECB_00310/ECB_03825/ECB_02215/ECB_03887/ECB_03844/ECB_03886/ECB_02772/ECB_03843/ECB_03038/ECB_03845/ECB_02881/ECB_02490/ECB_03210/ECB_03842/ECB_03826/ECB_02443/ECB_00076/ECB_02489/ECB_03926/ECB_00073/ECB_00912/ECB_04083/ECB_01931/ECB_02254/ECB_02735/ECB_03555/ECB_03883/ECB_00708/ECB_03882/ECB_03896/ECB_03554/ECB_03285/ECB_04264/ECB_00335/ECB_00875/ECB_02425/ECB_02241/ECB_03465/ECB_02410/ECB_00074/ECB_01235/ECB_02737/ECB_02392/ECB_03815/ECB_01928/ECB_00079/ECB_01129/ECB_02795/ECB_03403/ECB_00035/ECB_01234/ECB_02846/ECB_01236/ECB_00911
Ara-2,ribo,ebr00350,Tyrosine metabolism,18,0.6254909961538349,1.6843886830039019,0.01616066627819492,0.0739661264271229,0.05757646285348798,802,"tags=44%, list=20%, signal=36%",ECB_00310/ECB_03926/ECB_02517/ECB_00932/ECB_04230/ECB_00768/ECB_04229/ECB_04221
